TF	target	importance
Avpr2	Ar	0.25709034419731697
Cckar	Cxcl14	0.2570570210874415
Plin3	Fezf1	0.2570379057396486
Aldh1l1	Slc15a3	0.25699726951776614
Onecut2	Ttyh2	0.25698113750710194
Slco1a4	Avpr2	0.25684055768552955
Adora2a	Galr1	0.25682564800748714
Brs3	Necab1	0.256692650743106
Selplg	Tiparp	0.25663589157592764
Rgs5	Cckar	0.2566145898116027
Cyp26a1	Avpr2	0.25656441143101966
Avpr1a	Tacr3	0.2563585898892066
Ntng1	Glra3	0.25631998918949483
Tacr3	Sema4d	0.2562743842592213
Baiap2	Oprl1	0.2562069779852202
Npas1	Ermn	0.256159176529452
Galr1	Tmem108	0.2561373164437075
Slc17a7	Tiparp	0.2560585337861835
Gjc3	Crhr2	0.2559723870854357
Oxtr	Slc18a2	0.25595812078365
Tacr1	Cyp19a1	0.2558510766335935
Slc18a2	Ndrg1	0.2557710730504747
Chat	Pnoc	0.25575632945269106
Tiparp	Gabra1	0.2555102749401037
Slc17a7	Omp	0.25543765234692495
Rgs5	Krt90	0.2553014077450524
Rxfp1	Lepr	0.2551838306285494
Slc15a3	Fn1	0.25516696518618903
Cplx3	Serpinb1b	0.2550662290890768
Cenpe	Ccnd2	0.25504801889233897
Lmod1	Ar	0.2549072209471343
Man1a	Chat	0.25477957915997074
Opalin	Esr1	0.25475773939117086
Slc17a8	Rnd3	0.25464411878495086
Chat	Ndnf	0.25460023467818005
Slc17a8	Prlr	0.254554498261367
Scgn	Ndrg1	0.25452654394032054
Galr1	Pgr	0.25452252645878165
Creb3l1	Syt2	0.2543904261861718
Avpr1a	Kiss1r	0.25437223340228404
Onecut2	Aldh1l1	0.2542943790498205
Cckbr	Slc17a6	0.25421251003258705
Tacr1	Cxcl14	0.2542045083170203
Ntng1	Kiss1r	0.2541961503183015
Ano3	Trhr	0.25418948997872354
Creb3l1	Fn1	0.25413202677623964
Cdkn1a	Prlr	0.25413106683121833
Ccnd2	Gabra1	0.2541131868510416
Nos1	Lmod1	0.25411119098234025
Galr2	Slc17a8	0.2540946572609504
Selplg	Grpr	0.2539878020313061
Fezf1	Sytl4	0.2536688093319769
Cd24a	Pak3	0.25366496115069503
Ntng1	Baiap2	0.2536250582645125
Synpr	Traf4	0.2534616558889722
Crhbp	Trhr	0.2533004114239222
Gjc3	Creb3l1	0.2532466670359182
Cplx3	Pak3	0.25322181059702326
Ano3	Ermn	0.2531736312372004
Ttn	Rgs5	0.2531403927311252
Gbx2	Slco1a4	0.2531309428462573
Nup62cl	Grpr	0.2530396404151769
Gem	Cdkn1a	0.25281173054201544
Rnd3	Slc17a8	0.25265726098133784
Egr2	Htr2c	0.2526507769509041
Calcr	Gad1	0.25264605511386007
Mki67	Klf4	0.2525858366345813
Ace2	Pou3f2	0.25249445954560784
Syt4	Cyp26a1	0.2524844717456468
Htr2c	Ermn	0.25247005880711193
Crhr2	Gabra1	0.25244611200587413
Slc17a8	Necab1	0.2524437514320844
Selplg	Ntng1	0.2524051089729412
Crhbp	Gabrg1	0.25236158689568067
Sp9	Cd24a	0.25234650964839817
Krt90	Sp9	0.2523402775414151
Greb1	Sema4d	0.25228784551632044
Npy1r	Cbln2	0.25227154719905365
Tiparp	Sp9	0.25226383271025976
Dgkk	Grpr	0.25219484742210313
Ar	Omp	0.25190498874494255
Cplx3	Sp9	0.2518773262343383
Crhr2	Ar	0.25186949941617487
Oxtr	Etv1	0.25175813595862245
Oxtr	Lpar1	0.2516514589374371
Crhbp	Pcdh11x	0.2515793710580658
Plin3	Htr2c	0.2513621665383759
Esr1	Ndnf	0.2513013130038869
Trhr	Calcr	0.25129877674076134
Fst	Klf4	0.25127578748048934
Rgs2	Cbln1	0.25090059120750513
Adora2a	Gabra1	0.2507029714889856
Fbxw13	Gpr165	0.2504812257372867
Fn1	Cd24a	0.2504186379137478
Ntsr1	Sema4d	0.25041765336245336
Ttn	Crhbp	0.25031909274572745
Npas1	Cxcl14	0.25029713321844416
Brs3	Lepr	0.2502587122057141
Bmp7	Crhr1	0.2502355344116884
Slc18a2	Cd24a	0.25022709096065265
Cdkn1a	Slc17a7	0.2502102155353735
Prlr	Ttn	0.2499885797682181
Serpinb1b	Mc4r	0.24991141047178297
Pnoc	Mki67	0.24989728169046527
Slc15a3	Syt2	0.249858050011572
Onecut2	Opalin	0.24976946035510728
Chat	Rxfp1	0.24974701391937956
Syt2	Prlr	0.24969819359142936
Esr1	Cenpe	0.2496431808315907
Avpr1a	Slc17a8	0.24961965257395094
Igf2r	Gpr165	0.24948039528794339
Etv1	Dgkk	0.2493736101146979
Sox6	Rxfp1	0.2493131026483504
Cyr61	Igf1r	0.2493090165308522
Ebf3	Ttyh2	0.24928215591437433
Cdkn1a	Igf2r	0.24920368888912772
Fn1	Oprk1	0.249189723022066
Amigo2	Sox8	0.24918294024370624
Greb1	Dgkk	0.2491070033557213
Avpr1a	Lepr	0.24901606489092123
Traf4	Fn1	0.2489973645186597
Calcr	Sox4	0.24883470065488125
Brs3	Klf4	0.24868683992004176
Fezf1	Col25a1	0.24860044889550187
Man1a	Htr2c	0.2485195115955165
Ttn	Rnd3	0.2484969579580721
Ndnf	Glra3	0.2484934061179556
Mki67	Slc17a8	0.24845614445300482
Scgn	Plin3	0.24837039646301484
Man1a	Traf4	0.24823442275287128
Avpr2	Sgk1	0.24822200928407526
Ano3	Prlr	0.24816230315836377
Calcr	Igf1r	0.24814764259527555
Ramp3	Nos1	0.24802917860878268
Cyp19a1	Npy1r	0.24792826239733587
Lmod1	Greb1	0.24790913330894757
Calcr	Lmod1	0.24766511612426384
Galr1	Dgkk	0.24751072492205384
Tacr1	Pdgfra	0.24723481489489346
Calcr	Opalin	0.24716934834382265
Chat	Gbx2	0.2471167302203316
Cbln1	Igf2r	0.24698932571262291
Gjc3	Oxtr	0.24691208218181626
Ano3	Igf1r	0.2468448535529431
Irs4	Aldh1l1	0.24664747794304578
Rnd3	Sema4d	0.24664555752966694
Slc17a7	Htr2c	0.24660282440336076
Oxtr	Pnoc	0.24651557899681972
Scgn	Avpr1a	0.2464308031231749
Ntng1	Chat	0.24640134314597936
Sema3c	Slc15a3	0.24634919661673754
Cyp26a1	Gda	0.246333926759249
Avpr2	Aqp4	0.24631029501031532
Syt2	Pgr	0.2462906698225231
Greb1	Ntng1	0.24615599005350733
Opalin	Oprl1	0.24615284584034777
Ttn	Cenpe	0.2460872263515061
Cplx3	Fst	0.24606845938325042
Ntsr1	Glra3	0.2459983592266711
Gad1	Selplg	0.2459779098933004
Crhr1	Syt4	0.24597702988795594
Scgn	Lpar1	0.24596939734044285
Galr2	Rgs5	0.2459558132948611
Man1a	Ace2	0.24593949640306242
Cyp19a1	Sox8	0.2459156832909458
Omp	Prlr	0.24577193918472884
Necab1	Lepr	0.24576186214892987
Greb1	Omp	0.24575261451612312
Serpine1	Creb3l1	0.24574268273218242
Kiss1r	Irs4	0.24569984506319906
Tacr3	Rgs5	0.24569948814948625
Sytl4	Nup62cl	0.24539670403365393
Esr1	Igf2r	0.24538827330245228
Avpr1a	Etv1	0.24538497330891973
Oxtr	Baiap2	0.24531320487023328
Ccnd2	Cbln2	0.24528032409257758
Oxtr	Crhbp	0.24522173340320266
Kiss1r	Creb3l1	0.2451785785267754
Selplg	Fst	0.24517359745008052
Ccnd2	Traf4	0.2451119604699197
Esr1	Omp	0.24500980953288368
Krt90	Slco1a4	0.24496892997637046
Galr1	Amigo2	0.2449549361801147
Omp	Oprd1	0.24484656044874417
Serpine1	Aldh1l1	0.24481253816881451
Slc18a2	Cckar	0.2447772409531574
Cyp26a1	Brs3	0.244770741282089
Slc18a2	Pak3	0.24473887009750211
Cyp19a1	Rxfp1	0.24468173049147207
Fst	Dgkk	0.24467943898689115
Irs4	Slco1a4	0.24463972965360026
Nup62cl	Avpr1a	0.24454781051873017
Gad1	Igf1r	0.24453102209197541
Mc4r	Coch	0.24442301580170148
Gad1	Grpr	0.2443657531234857
Cbln1	Avpr1a	0.24431301520619572
Plin3	Chat	0.2441989725712925
Kiss1r	Mlc1	0.24416438157406448
Syt4	Slc17a8	0.24401299355588363
Pdgfra	Fn1	0.24391253114748268
Pdgfra	Isl1	0.24390384430911544
Pnoc	Cyp26a1	0.24384247503977693
Greb1	Cckar	0.24379161818539372
Egr2	Slco1a4	0.24375312237324256
Htr2c	Oprl1	0.24373790907078025
Scgn	Omp	0.243737763389653
Gem	Irs4	0.24367315419112143
Cenpe	Sp9	0.24348786037458137
Necab1	Igf2r	0.24328562332509243
Tiparp	Brs3	0.24328516718403784
Opalin	Col25a1	0.24324429979140214
Ramp3	Cdkn1a	0.24313371202697154
Avpr2	Oprd1	0.2431023381239227
Traf4	Syt4	0.24307717646606528
Gbx2	Pdgfra	0.24295127649784526
Cenpe	Cckbr	0.2428089945342037
Lepr	Cdkn1a	0.24273561849841374
Fn1	Gda	0.24255749930762488
Mc4r	Aqp4	0.24249551256101365
Gem	Ndrg1	0.2424425013068424
Gda	Opalin	0.24221049636449776
Ttn	Cyr61	0.2420492501190638
Man1a	Aqp4	0.24202536745407247
Oprd1	Mlc1	0.24200019408945528
Ntsr1	Ace2	0.24198445698464519
Pdgfra	Sp9	0.24191682580418003
Rgs5	Cyp26a1	0.24187748267342873
Slc17a8	Man1a	0.24181643324532504
Opalin	Slc18a2	0.24167625386314054
Pou3f2	Ano3	0.2416590098622808
Pdgfra	Synpr	0.24156021884785903
Cyp26a1	Gpr165	0.24152489337659447
Cbln1	Ndrg1	0.24140814897919352
Brs3	Ermn	0.24138824214999732
Sox4	Grpr	0.2413346086462134
Egr2	Ccnd2	0.24131632762476385
Aqp4	Slc17a8	0.24129751436526134
Klf4	Crhr1	0.24111678452895946
Bmp7	Oprl1	0.24111259212107483
Sp9	Slco1a4	0.24105565821236125
Aqp4	Crhbp	0.24092388822756394
Avpr1a	Pdgfra	0.24090189864825254
Opalin	Oprk1	0.24082784857827177
Nos1	Selplg	0.2407436530309401
Rxfp1	Fn1	0.2406590489820301
Krt90	Cyp19a1	0.2405590315436252
Ttn	Rgs2	0.24047437780917455
Egr2	Mlc1	0.24045189144067902
Sox4	Slco1a4	0.24035676947267395
Cdkn1a	Amigo2	0.2403485887611091
Grpr	Slc18a2	0.24029299387068473
Col25a1	Traf4	0.240281632010334
Rgs5	Cbln1	0.24021943257337006
Ace2	Fezf1	0.24001187773587282
Kiss1r	Pak3	0.23998773801061812
Tacr3	Scgn	0.2399686646076692
Rgs5	Oxtr	0.23995181090945472
Adora2a	Ndnf	0.23989159849480707
Selplg	Scgn	0.23988200563757528
Calcr	Sema4d	0.23985182367447885
Adora2a	Mc4r	0.2397460823913508
Ramp3	Cbln1	0.23967832819702803
Col25a1	Rxfp1	0.23958901950109343
Cyr61	Pcdh11x	0.2395563422906695
Gbx2	Syt2	0.23945470321832457
Greb1	Necab1	0.23940972446459358
Fbxw13	Nos1	0.23936925701757192
Sox6	Galr1	0.2393483398684827
Avpr2	Greb1	0.23930021223314052
Mki67	Calcr	0.23925160553518407
Ebf3	Rnd3	0.2392274742370587
Egr2	Tacr1	0.23921401388822697
Crhr1	Selplg	0.23918666345340064
Ttn	Serpine1	0.23916539214893393
Coch	Avpr2	0.2390831547567344
Scgn	Ermn	0.2386739571355489
Cyp19a1	Bmp7	0.23860901706954646
Galr1	Pou3f2	0.238501324019541
Igf2r	Gbx2	0.238496187037688
Slco1a4	Ntsr1	0.2384931693710261
Gbx2	Kiss1r	0.23847174482945965
Glra3	Mki67	0.2384690844459249
Avpr1a	Crhbp	0.238319881943165
Rnd3	Adora2a	0.23828482216702837
Slc17a7	Avpr2	0.23828140919957352
Oprd1	Npy2r	0.23826618992299653
Crhr2	Esr1	0.23811833501118512
Ebf3	Slc18a2	0.23809596589587895
Avpr2	Amigo2	0.23794737602351013
Trhr	Npy1r	0.23787046421620553
Serpinb1b	Bmp7	0.23778452847642972
Cdkn1a	Krt90	0.23777236160744114
Onecut2	Sytl4	0.23772797765636086
Ndnf	Nos1	0.23767951175093482
Kiss1r	Ntsr1	0.2375812439362284
Fn1	Brs3	0.23758113980313578
Avpr1a	Ndrg1	0.2375539988930541
Cyp19a1	Igf1r	0.23749586491884359
Htr2c	Cd24a	0.23743461133383223
Ermn	Npy2r	0.23737809145235791
Rgs2	Ermn	0.2372992571136064
Slc17a7	Cplx3	0.23724103981492473
Isl1	Sgk1	0.23712932623334557
Trhr	Pou3f2	0.23700249743764407
Rxfp1	Rnd3	0.2369419953578982
Ano3	Sytl4	0.23692595698871322
Cxcl14	Ace2	0.23690002629371784
Coch	Ebf3	0.23683767040413223
Slc17a8	Opalin	0.23680454875018067
Sp9	Slc17a8	0.23679733220377355
Egr2	Oprl1	0.2367434682963171
Kiss1r	Oprk1	0.2367350436615038
Slc17a7	Sgk1	0.2365805328938351
Lmod1	Syt4	0.23652949049876537
Galr2	Cenpe	0.23641966249617496
Gem	Arhgap36	0.23636526592311366
Fbxw13	Syt2	0.23636298667634464
Slc15a3	Pgr	0.2363251751797582
Bdnf	Lpar1	0.23617373241231937
Lepr	Slc18a2	0.2360163352164285
Scgn	Baiap2	0.23578751585893093
Rxfp1	Slc17a8	0.23571077911209973
Chat	Cenpe	0.23566559464628933
Rgs2	Etv1	0.2352861257270177
Selplg	Esr1	0.23527441827781642
Ano3	Tmem108	0.23517012542980772
Rxfp1	Bdnf	0.23515979039664436
Synpr	Opalin	0.2351420631199594
Synpr	Sema3c	0.23503525165421593
Ar	Slco1a4	0.23496479145214397
Slc17a7	Brs3	0.2349461526055574
Crhr1	Ccnd2	0.23484848283779328
Syt2	Lepr	0.234743540308306
Avpr2	Gjc3	0.23471965456380212
Ntsr1	Cyp19a1	0.23470038232326557
Ttn	Brs3	0.2346937694849493
Sp9	Gjc3	0.2346630325787672
Adora2a	Bdnf	0.2346513688619053
Mki67	Crhr2	0.2346385547586386
Pnoc	Omp	0.23461909788487534
Grpr	Ccnd2	0.23455773081209821
Lmod1	Crhr1	0.23455288417899842
Mc4r	Cd24a	0.23450165227827305
Cdkn1a	Col25a1	0.23448036887105742
Pdgfra	Npy2r	0.23441519600555305
Gbx2	Igf2r	0.23437147814997022
Ar	Cyp26a1	0.2342792055759723
Lmod1	Tacr1	0.2342157088559366
Cplx3	Oprd1	0.23410862951157443
Lepr	Chat	0.234059671753139
Brs3	Gda	0.23357835306360908
Tiparp	Sytl4	0.23354880291569208
Calcr	Aldh1l1	0.23352752165876323
Kiss1r	Cspg5	0.23350917611621927
Npy1r	Cckar	0.2334897596171591
Avpr2	Htr2c	0.2334494197962296
Grpr	Esr1	0.23342771550980154
Gem	Grpr	0.2334139424661714
Ano3	Omp	0.2332302602398461
Ntng1	Myh11	0.23314011569832505
Greb1	Isl1	0.2331153002915144
Lepr	Galr2	0.23309186682637387
Oxtr	Cenpe	0.23302292141237288
Fst	Ermn	0.23298691704657612
Syt2	Rnd3	0.23298336306974077
Cyp26a1	Opalin	0.2328931096703234
Cenpe	Aqp4	0.23284924261594347
Tmem108	Cyp19a1	0.23274117589243634
Irs4	Traf4	0.2327224638052436
Oxtr	Sox8	0.23271849292784064
Slc17a6	Lmod1	0.23266033798915964
Calcr	Chat	0.2326058142671247
Sox4	Pnoc	0.2325916538722075
Lpar1	Grpr	0.23249993725353246
Fbxw13	Igf1r	0.23235645918728087
Chat	Galr2	0.23232948547858986
Lmod1	Omp	0.23229222691002668
Fbxw13	Calcr	0.23225743261749848
Tiparp	Ntsr1	0.23224097967798135
Sp9	Galr1	0.23220855764444218
Slc17a7	Opalin	0.23206415692152685
Crhr1	Coch	0.23202785085551422
Avpr2	Bmp7	0.23190293305670123
Sox6	Htr2c	0.23184464210748654
Calcr	Npas1	0.2318441202451962
Cxcl14	Rgs2	0.2318409435733312
Serpinb1b	Cckbr	0.23182813138283195
Lepr	Ntsr1	0.2317320312383494
Bmp7	Cbln1	0.23171747868662762
Ntng1	Cyr61	0.23154389940063536
Ccnd2	Sox8	0.23154198202155957
Opalin	Galr1	0.23153875901523346
Cplx3	Avpr2	0.23148377351522764
Adora2a	Trhr	0.23139695466544405
Crhbp	Omp	0.23130643309409143
Creb3l1	Cbln2	0.23128743831366833
Cyp19a1	Cckbr	0.23128663202904878
Cckar	Traf4	0.23127996640666723
Ndnf	Creb3l1	0.23127409879916286
Syt2	Sgk1	0.23124969146413066
Crhbp	Slc17a7	0.23102976888086607
Amigo2	Gbx2	0.23084440552448166
Cbln1	Pcdh11x	0.23082038996263474
Sox6	Mki67	0.23077172654184397
Npas1	Bdnf	0.23070019658572127
Nos1	Sema4d	0.23068315745457438
Glra3	Fbxw13	0.23057762569242457
Slc17a6	Nup62cl	0.23039099783958758
Scgn	Gem	0.23027484394953324
Sytl4	Ramp3	0.23018765648395273
Egr2	Krt90	0.23007233439126576
Cyr61	Slco1a4	0.22985888365179935
Fbxw13	Rgs5	0.22978604887480042
Sp9	Trhr	0.229779619934338
Gpr165	Slc17a7	0.22971133281746295
Crhbp	Rnd3	0.22967368501909524
Oxtr	Klf4	0.2296544099028411
Npas1	Ntsr1	0.22965129985896762
Oprk1	Gjc3	0.22964856866936703
Grpr	Gad1	0.229630743479364
Slc17a7	Gabra1	0.22957899669875667
Adora2a	Cplx3	0.22957822209138198
Crhbp	Pnoc	0.22956681319805183
Gem	Ntsr1	0.22951513588955366
Fezf1	Scgn	0.22950933195424078
Slc17a7	Gad1	0.22942174573596044
Synpr	Aldh1l1	0.22925524319482504
Egr2	Calcr	0.22911770751893254
Bmp7	Gabra1	0.2291057632592859
Fn1	Pgr	0.22906359943304827
Pdgfra	Fst	0.22901699551984278
Ntsr1	Coch	0.22897902330639733
Myh11	Npy2r	0.22895606295394522
Slc17a7	Sytl4	0.22889420573683888
Selplg	Pnoc	0.228887823673445
Slco1a4	Irs4	0.2288335290100039
Cyp19a1	Pgr	0.22883146551680728
Man1a	Trhr	0.22877722179139592
Ramp3	Sgk1	0.22876235069581963
Chat	Pou3f2	0.22871785235867106
Rxfp1	Serpine1	0.22862731218210736
Krt90	Gjc3	0.22855902260944883
Isl1	Igf1r	0.2284973928062631
Sema3c	Gem	0.228435887727747
Grpr	Arhgap36	0.22840971851291028
Cenpe	Esr1	0.22824056630481954
Fn1	Nup62cl	0.2282298829865753
Chat	Cspg5	0.22822617120557226
Amigo2	Cckar	0.2281934971712229
Scgn	Gabra1	0.22813740088987255
Sgk1	Ntsr1	0.2280539524231667
Syt2	Bdnf	0.22803442537768112
Galr1	Cckbr	0.2279690054202353
Tacr1	Egr2	0.22781831358498525
Avpr2	Rxfp1	0.22768124545602259
Pcdh11x	Ano3	0.22764444441527634
Cenpe	Avpr2	0.22763534199061453
Fbxw13	Ndrg1	0.22761040087182183
Ar	Ndnf	0.22759140644804196
Calcr	Cyr61	0.22751727846066963
Cyr61	Brs3	0.227494227701224
Lepr	Calcr	0.22749212344660222
Gda	Sgk1	0.22747353025345615
Lepr	Serpinb1b	0.22745714549336485
Isl1	Lpar1	0.22738026851356963
Ndnf	Traf4	0.2273081429441115
Ano3	Opalin	0.2272923152859771
Fezf1	Selplg	0.2272481714464588
Cyp19a1	Dgkk	0.22721240653549143
Ebf3	Fezf1	0.22717205343139513
Gem	Sema4d	0.22707327788131873
Ramp3	Sema3c	0.22697822543416285
Klf4	Igf2r	0.22691460601437752
Isl1	Igf2r	0.22677930102726088
Crhbp	Igf2r	0.22675382321453955
Sox8	Slc17a8	0.2267163686254973
Sp9	Greb1	0.2266298346015878
Pdgfra	Nup62cl	0.22660880545801348
Oprk1	Irs4	0.22659505236903837
Gem	Scgn	0.22653371194721705
Gda	Sema4d	0.2264605631214842
Cyr61	Crhbp	0.22642791889195885
Tacr3	Aqp4	0.22635138625621873
Cenpe	Chat	0.22624556968603257
Ace2	Mki67	0.22618632776686692
Plin3	Ano3	0.22612716808960628
Mki67	Coch	0.22612474681501257
Krt90	Arhgap36	0.22608601782760473
Ndnf	Sox6	0.22608528486618287
Tacr1	Cenpe	0.22607715182186486
Kiss1r	Slc17a7	0.22607537938627095
Scgn	Cd24a	0.22582163468588012
Adora2a	Npas1	0.2258140945505342
Greb1	Creb3l1	0.22574470506509695
Cckbr	Cpne5	0.225714269688361
Calcr	Adora2a	0.22559517927058265
Pou3f2	Syt4	0.225592065527345
Fbxw13	Aqp4	0.22556232624874853
Opalin	Cenpe	0.2255255388831422
Ebf3	Slco1a4	0.2255110064631872
Cplx3	Necab1	0.22545409032861727
Rgs5	Tacr1	0.22536214479345884
Chat	Aqp4	0.225179043463209
Egr2	Sgk1	0.2251160266256329
Ano3	Ndrg1	0.22510847558159539
Isl1	Ramp3	0.2249509861414144
Greb1	Pou3f2	0.22489470011786003
Ace2	Npy2r	0.22483690602874457
Ntsr1	Cyr61	0.22480796539936063
Slc15a3	Cyr61	0.22479124635823164
Mlc1	Crhbp	0.22476520791459037
Pdgfra	Cckbr	0.2246878547608849
Slc17a7	Pak3	0.22467818217461918
Egr2	Lmod1	0.22448874835095595
Cenpe	Gda	0.22445863528127027
Fbxw13	Lpar1	0.22429782190831843
Cplx3	Gabra1	0.22425897754121663
Slc17a8	Oxtr	0.22415619723698343
Cplx3	Nup62cl	0.22415080656941277
Htr2c	Cbln2	0.22414830929297386
Serpine1	Slc17a7	0.2240781645737102
Pdgfra	Tacr1	0.22404406274809469
Arhgap36	Rgs5	0.2240435357514574
Cenpe	Amigo2	0.22397861545382977
Slc18a2	Traf4	0.22381219047242812
Tacr1	Sema4d	0.2236890643465792
Cdkn1a	Cpne5	0.22365319694112465
Cpne5	Ace2	0.22363751902796272
Aqp4	Irs4	0.22359991656089728
Mc4r	Sema3c	0.22358981209053602
Greb1	Ano3	0.22353308617496906
Mki67	Synpr	0.22349492576822627
Serpinb1b	Pgr	0.22349423135248814
Ntsr1	Omp	0.2234893757198712
Cplx3	Syt4	0.22339005492112524
Etv1	Pgr	0.22338911466240752
Sema3c	Trhr	0.22336701149216373
Avpr2	Ndnf	0.22335067630000258
Ramp3	Aqp4	0.22329584089749888
Isl1	Nup62cl	0.2232390907338023
Crhr2	Creb3l1	0.22317580485427338
Galr1	Mki67	0.22312488833929905
Gbx2	Onecut2	0.22305007210807223
Col25a1	Gjc3	0.2230339120339283
Ace2	Pdgfra	0.22287554151565914
Serpinb1b	Pnoc	0.22277609625932235
Etv1	Slc18a2	0.22262991769684504
Htr2c	Ttyh2	0.2225540595109096
Slc17a7	Calcr	0.22247966374351122
Myh11	Avpr2	0.22247819404787134
Brs3	Sema4d	0.22247703710947805
Rgs5	Npy2r	0.2224724361538525
Cyr61	Crhr1	0.2224531428499809
Krt90	Npy2r	0.2224514788868218
Cckbr	Pak3	0.22219521927852431
Scgn	Slc17a6	0.22218488982357656
Krt90	Synpr	0.22211415044135457
Tacr1	Ace2	0.2221098662570969
Slc17a8	Coch	0.22210854306223862
Lepr	Ramp3	0.2219982531563291
Grpr	Sgk1	0.22193760486152816
Oprk1	Fst	0.22191901257169408
Aldh1l1	Ndnf	0.22178761047703738
Sema3c	Cbln2	0.22173304658997967
Synpr	Ebf3	0.22172094193269606
Npy1r	Gabra1	0.22165709363652378
Ntsr1	Cckar	0.22144071197708065
Brs3	Npy2r	0.22141869563539565
Tacr1	Galr2	0.2212868678533413
Grpr	Cyp19a1	0.22125262191961703
Avpr1a	Npy1r	0.2212288307005969
Ano3	Dgkk	0.22108687590287762
Crhr2	Ntng1	0.22108504668648077
Ano3	Nos1	0.22107957622182609
Sytl4	Ar	0.22103128633656474
Cyp19a1	Mki67	0.22100918181024864
Gabrg1	Ace2	0.22096812836609084
Ramp3	Chat	0.2209094326797307
Fezf1	Greb1	0.2208768563122405
Ano3	Ebf3	0.22085310600320052
Sox4	Cyp26a1	0.22072086273094496
Sp9	Rxfp1	0.22067313946722306
Crhbp	Tiparp	0.22033220495919165
Cenpe	Rxfp1	0.2203226753765567
Cyp26a1	Nos1	0.22029900037355402
Cd24a	Ar	0.22029872504842618
Cenpe	Opalin	0.2202928682071033
Gbx2	Isl1	0.22028427012150975
Serpinb1b	Lepr	0.22018769245393777
Npy1r	Npy2r	0.22012153810602963
Klf4	Pnoc	0.2199678238545406
Egr2	Glra3	0.21990818697256487
Npy1r	Opalin	0.2196055199425011
Man1a	Ermn	0.21948226064470097
Scgn	Serpinb1b	0.2193056573896359
Omp	Gpr165	0.2192314979376735
Krt90	Esr1	0.21922730762017664
Galr1	Cyr61	0.21921536836960867
Cenpe	Ermn	0.21916244755349723
Cckbr	Ramp3	0.21910614611641624
Etv1	Tacr1	0.21896585599499943
Gda	Slc17a7	0.21883549227838062
Crhr1	Aldh1l1	0.21876691419991903
Nos1	Omp	0.21871015482379955
Kiss1r	Greb1	0.218671989835023
Gbx2	Necab1	0.2186346814584362
Calcr	Cckar	0.21857255239567153
Serpine1	Cxcl14	0.21838788461938127
Rxfp1	Mlc1	0.21831539498966165
Serpine1	Klf4	0.21830101586105943
Gem	Gpr165	0.2182221250753297
Cyr61	Synpr	0.21821177905970396
Chat	Mlc1	0.21819909372162002
Ermn	Cyp26a1	0.2179385744122639
Avpr1a	Htr2c	0.21785463926528822
Cbln1	Sox8	0.21777171987617872
Man1a	Fbxw13	0.21772897528844615
Galr2	Myh11	0.21770762055701257
Greb1	Slc15a3	0.2176720302095866
Sox8	Adora2a	0.2174618481927449
Fezf1	Gabrg1	0.21744014930050154
Avpr1a	Cyr61	0.21738137620528095
Avpr2	Oprl1	0.21727903417678524
Etv1	Brs3	0.21718858485813217
Synpr	Calcr	0.2171673680231772
Traf4	Crhr1	0.2170485676948733
Cplx3	Synpr	0.21703634730072466
Cbln2	Slc17a7	0.21700166823201428
Scgn	Selplg	0.21686834291401982
Lmod1	Coch	0.21675621462272418
Myh11	Pgr	0.21666353046292522
Crhr2	Npy2r	0.21660765417748842
Greb1	Ebf3	0.21656723031281108
Cyp26a1	Col25a1	0.21643029720498194
Traf4	Tacr1	0.21633467788787789
Traf4	Pgr	0.21626230765254514
Lmod1	Crhr2	0.21623286524818267
Serpinb1b	Mlc1	0.2162014987330169
Rxfp1	Cpne5	0.2161230811317704
Cyp19a1	Grpr	0.21588627014261794
Brs3	Sgk1	0.21573080688273935
Lepr	Col25a1	0.21568581976173717
Tacr1	Ndnf	0.2156210171365221
Galr2	Trhr	0.21548456738513322
Creb3l1	Arhgap36	0.21543955089325398
Tacr3	Amigo2	0.21523044216790102
Slc17a6	Aldh1l1	0.21513325269068065
Oprk1	Crhr2	0.21511893409973276
Crhr2	Chat	0.21511253648417963
Etv1	Cpne5	0.21498039477523145
Oxtr	Sytl4	0.21497314409809062
Adora2a	Ebf3	0.21488924081898192
Bmp7	Greb1	0.21488212386207795
Ntng1	Rgs5	0.21473085520268267
Traf4	Greb1	0.21472065153113265
Egr2	Sox4	0.2146661904962075
Serpine1	Npas1	0.2146239747065718
Sema3c	Glra3	0.21456442709888263
Glra3	Adora2a	0.21451370731795802
Grpr	Chat	0.2144698326440207
Chat	Gabrg1	0.21422124585771143
Cyr61	Bdnf	0.21390942415628694
Gem	Chat	0.21383939337313987
Serpine1	Pou3f2	0.2137529026926851
Opalin	Pgr	0.21371392559604047
Mlc1	Synpr	0.21364856642254385
Cbln1	Cckar	0.21362608428082908
Bmp7	Cpne5	0.21362284408303434
Isl1	Slco1a4	0.21348086017747997
Npas1	Sema4d	0.21337871091917918
Man1a	Serpine1	0.21331073006017687
Sema4d	Cd24a	0.21330068812716976
Slc17a8	Fn1	0.21328278441876483
Ramp3	Ano3	0.2131733080442628
Avpr2	Cckar	0.2131520668028583
Klf4	Crhr2	0.21310120170893482
Man1a	Synpr	0.21303067363199266
Ndnf	Ntsr1	0.21297252673268927
Sema3c	Synpr	0.21295874333111295
Ntsr1	Esr1	0.21294025692455448
Creb3l1	Serpinb1b	0.21291253462479606
